latitude,longitude,elevation,forest_cover,wetland_area,annual_rainfall,agricultural_land,coast_distance,protected_area,population_density,himalayan_proximity,river_delta_proximity,is_key_wetland,is_key_forest,is_key_grassland,is_coastal,is_himalayan,is_scrubland,is_agricultural,habitat_diversity
26.599999999999994,83.80000000000013,784.5422939881171,61.03994334968807,0.0,2528.4553203905875,29.231777724482356,112.18401389313136,0.0,11.130228162123327,12.154577060118829,16.599062309265044,0,0,0,0,0,0,0,0.0
26.599999999999994,84.00000000000013,948.139091397071,33.1055610035449,5.443439551165272,2857.645974706335,61.075364351627925,144.53275032822134,0.0,6.174530616656541,10.518609086029292,22.07621509141634,0,0,0,0,0,0,0,0.0
26.599999999999994,84.20000000000013,1145.8981442265488,48.835110682045894,6.169433291133635,2682.354034007305,50.693045223862256,145.33715807655008,0.0,0.20366649360099348,8.541018557734512,23.040869316738,0,0,0,0,0,0,0,0.0
26.599999999999994,84.40000000000013,807.5018634399354,51.16597457187382,1.4125841458646318,2820.373077982192,44.17967267185514,122.68773842222694,0.0,1.36261474876532,11.924981365600647,21.69700279852843,0,0,0,0,0,0,0,0.0
26.599999999999994,84.60000000000014,530.5718117328016,17.089779549657532,2.062707188174997,3559.911913762827,58.87250320954717,90.82186427879465,0.0,8.508874005092073,14.694281882671985,18.765675695307415,0,0,0,0,0,0,1,0.14285714285714285
26.599999999999994,84.80000000000014,1029.8246421344038,66.98316290314263,6.154403411084132,2907.7285748652603,39.54957263153894,128.41712195631027,0.0,9.84948680179248,9.701753578655962,16.724627504040576,0,0,0,0,0,0,0,0.0
26.799999999999994,75.0,867.0451692936977,58.41649630137475,19.332894908536886,1108.0678111232287,24.1528410085373,163.4385900086911,0.0,1.2149160814183766,11.329548307063023,14.517483223543476,0,0,0,0,0,0,0,0.0
26.799999999999994,75.2,756.1843152407513,28.043541912268815,26.66977836312679,1203.2127147330957,41.490434757836056,159.74856321571815,0.0,14.584589988657795,12.438156847592486,12.887289685167561,1,0,0,0,0,0,0,0.14285714285714285
26.799999999999994,75.4,869.2485691161787,71.51954836352567,20.20577453280969,781.4438413162524,16.846260987897523,147.04145823266393,0.0,1.3093571792929533,11.307514308838213,14.784026951215944,1,0,0,0,0,0,0,0.14285714285714285
26.799999999999994,75.60000000000001,957.2125755276536,79.21377314808345,29.607074334828525,865.9203372690752,6.42553848191559,160.80140028218702,0.5,2.067246737174991,10.427874244723464,17.258323050314466,1,1,0,0,0,0,0,0.2857142857142857
26.799999999999994,75.80000000000001,873.168714151181,68.04237890006044,35.44923871755606,801.4585947000132,0.0,133.42062662605102,0.0,1.9982317273801886,11.268312858488189,14.053156365564568,1,0,0,0,0,0,0,0.14285714285714285
26.799999999999994,76.00000000000001,553.0044356390097,51.676086940376216,18.792964352210042,938.2904124837281,33.87358520663446,144.91500057314468,0.5,1.193866834813698,14.469955643609904,17.79594500269413,0,0,0,0,0,0,0,0.0
26.799999999999994,76.20000000000002,1173.53088643625,79.80686826343268,24.9887942730574,389.8889263885188,0.0,118.73742984996697,0.0,7.746285156672417,8.264691135637499,23.045789201220035,0,0,0,0,0,0,0,0.0
26.799999999999994,76.40000000000002,1249.092655314568,82.38413122362607,17.80653516915354,1449.0890059523742,4.800438675209801,138.19825029958483,0.0,3.916082405161356,7.50907344685432,20.697349848072246,0,0,0,0,0,0,0,0.0
26.799999999999994,76.60000000000002,1124.4220453267246,73.51683631430846,25.687610244833802,1942.7887646217187,2.074825464603527,158.94362605588105,0.0,13.846312274310487,8.755779546732754,22.58611186108345,0,0,0,0,0,0,0,0.0
26.799999999999994,76.80000000000003,766.5805129738602,45.187172783561124,13.138712802170637,1411.6931604864685,48.03137967867374,120.56447294673276,0.0,1.5394801503723075,12.334194870261399,19.328203104001943,0,0,0,0,0,0,0,0.0
26.799999999999994,77.00000000000003,953.8193402693199,70.37339137964268,20.809334712851197,983.2826075039402,3.8247977625595677,115.12407258718486,0.0,1.4899717954665936,10.461806597306799,16.555846813053563,1,0,0,0,0,0,0,0.14285714285714285
26.799999999999994,77.20000000000003,992.8133840129319,89.3732924234562,12.961319203798858,1256.1466769667504,0.0,134.30271995694451,0.0,2.773747381850446,10.07186615987068,14.613571231698312,0,0,0,0,0,0,0,0.0
26.799999999999994,77.40000000000003,1113.8765249712055,55.29722731816954,15.20792595844442,1352.1328648598478,24.99116481081936,127.81969710199058,0.0,13.70856496748896,8.861234750287945,19.182035883946153,0,0,0,0,0,0,0,0.0
26.799999999999994,77.60000000000004,1127.7857448024397,100.0,10.017823997869542,1225.3368117339464,0.0,145.335895597879,0.0,2.1732062217409296,8.722142551975603,18.9868307860805,0,0,0,0,0,0,0,0.0
26.799999999999994,77.80000000000004,847.2828873031244,52.54919052330386,18.24327334694486,1829.4833629471186,39.361459416503514,123.28775065752973,0.5,6.651269297677698,11.527171126968756,17.06151278862842,0,0,0,0,0,0,0,0.0
26.799999999999994,78.00000000000004,1010.5167583415356,66.38708866059578,8.946491422613839,1855.3229112717838,12.94810691206513,166.72173348852488,0.0,3.363944993584348,9.894832416584643,19.38897501490347,0,0,0,0,0,0,0,0.0
26.799999999999994,78.20000000000005,1085.5737279818718,53.394096536308076,14.94293012324702,1306.425686344498,41.933577609175074,106.55941921724946,0.0,0.8278699042125451,9.144262720181281,19.487479585292473,0,0,0,0,0,0,0,0.0
26.799999999999994,78.40000000000005,1285.2821114881767,73.56427393951321,9.574362595543766,1911.4018643546606,10.382640568477804,157.42763690086528,0.0,18.58120537751331,7.147178885118233,22.94275433808572,0,0,0,0,0,0,0,0.0
26.799999999999994,78.60000000000005,1135.0189550237683,32.661171059745726,9.900120208413643,2192.7376766242,61.0632075477859,117.05595661030851,0.5,9.219437725743948,8.649810449762317,17.93513363522896,0,0,0,0,0,0,0,0.0
26.799999999999994,78.80000000000005,1151.9289845339274,56.7971245082565,10.45841834789562,2346.2776656505007,27.645517615191554,96.43328648479012,0.0,13.88243578146062,8.480710154660725,21.29616856568913,0,0,0,0,0,0,0,0.0
26.799999999999994,79.00000000000006,1010.8829726446958,43.90216588130289,5.228807001598682,2675.8901375380337,52.69073339421944,137.11044430344793,0.0,12.597499345224708,9.891170273553042,18.706716720253077,0,0,0,0,0,0,0,0.0
26.799999999999994,79.20000000000006,1276.2094760995242,71.72979171782468,9.478996745571411,1586.545062309898,27.709987882306653,127.26078145619292,1.0,4.917903983899907,7.237905239004758,22.214159486165475,0,1,0,0,0,0,0,0.14285714285714285
26.799999999999994,79.40000000000006,1076.070206250723,86.59908889272246,15.53727115662766,2745.2253115920303,0.0,110.16075381840997,0.5,0.6737108641514898,9.23929793749277,21.12179463730884,0,1,0,0,0,0,0,0.14285714285714285
26.799999999999994,79.60000000000007,821.9000650241094,75.54807551660596,3.5197804020392716,1832.5135936514453,14.133085113886453,98.7254033421653,0.0,10.628034832799065,11.780999349758906,15.418223063595109,0,0,0,0,0,0,0,0.0
26.799999999999994,79.80000000000007,1274.7916410838616,21.577731218560153,12.856222903375158,1801.8522001205397,67.41567175148555,132.18572543104145,0.0,1.9017056719874226,7.252083589161384,20.89970681516196,0,0,0,0,0,0,0,0.0
26.799999999999994,80.00000000000007,1133.698301566629,100.0,14.132188139916781,2118.5298757286596,9.883648470386742,151.86967900894695,0.5,3.1676930844138598,8.66301698433371,19.686695733616883,0,1,0,0,0,0,0,0.14285714285714285
26.799999999999994,80.20000000000007,905.5088428331271,69.95124597946867,2.2579696071946804,1886.6060895680148,19.15888729166837,144.05201103819945,0.5,9.96248570700497,10.94491157166873,17.800753524470522,0,1,0,0,0,0,0,0.14285714285714285
26.799999999999994,80.40000000000008,898.2190535789748,48.39371081161673,0.0,2221.7540585204883,72.00762804835246,133.4870741532559,0.0,19.13290253438793,11.017809464210252,20.781849528055663,0,0,0,0,0,0,0,0.0
26.799999999999994,80.60000000000008,1053.4327560869758,69.52663573477709,7.378930017220791,1746.8339865359526,43.138667284753836,141.92989264082527,0.0,10.051345476694976,9.465672439130241,18.355657841546734,0,0,0,0,0,0,0,0.0
26.799999999999994,80.80000000000008,1086.7546061123405,70.38407574519519,2.954894294583408,2112.047688768725,25.68791845320549,131.80865852891344,0.0,9.288477423048203,9.132453938876594,19.461255832780385,0,0,0,0,0,0,0,0.0
26.799999999999994,81.00000000000009,1033.576100185065,52.75275307021664,14.889490544760807,2610.164466226871,29.37623112302355,103.75845631586316,0.0,1.6938515134541068,9.66423899814935,17.42697368147044,0,0,0,0,0,0,0,0.0
26.799999999999994,81.20000000000009,1056.3793817474004,70.38544337617772,5.602193675688801,2248.187735019633,17.091710961486562,103.9350614720017,0.0,3.6537612266106483,9.436206182525996,22.187685272782726,0,0,0,0,0,0,0,0.0
26.799999999999994,81.40000000000009,1334.1091219740997,57.30766296685322,1.3217849370585377,2348.6011850015566,40.68852679276155,128.289570596777,0.0,0.3256571277231842,6.658908780259003,22.22402450121071,0,0,0,0,0,0,0,0.0
26.799999999999994,81.6000000000001,1208.4262775058007,60.282725953743146,0.0,2489.5163569253978,25.650079720661275,129.1398754491491,1.0,10.388002045459677,7.915737224941993,23.00435355682512,0,1,0,0,0,0,0,0.14285714285714285
26.799999999999994,81.8000000000001,1032.2447653118284,52.34414625420187,10.645794067340518,2738.9535908361145,36.247669505251636,149.3725947466059,0.5,32.172018880902066,9.677552346881717,23.209278448844383,0,0,0,0,0,0,0,0.0
26.799999999999994,82.0000000000001,1182.37976321232,39.427357154373155,2.293011790997533,1932.0040149145984,73.24843379313788,147.49902565196552,0.0,3.168960012608777,8.1762023678768,21.444859612322276,0,0,0,0,0,0,0,0.0
26.799999999999994,82.2000000000001,787.6128663533157,64.95675836641776,5.331254784358638,2644.7449706532716,23.601136224456425,144.45560149164956,0.0,1.0903645248661282,12.123871336466843,19.567124545163608,0,0,0,0,0,0,0,0.0
26.799999999999994,82.4000000000001,1073.7030570481854,78.3825328765071,9.862734533879404,2429.762339860124,9.347489549722988,126.74728691492696,0.0,5.036326597682526,9.262969429518146,23.093465285280168,0,0,0,0,0,0,0,0.0
26.799999999999994,82.60000000000011,1355.9789170054455,79.88710321740203,2.6407301405972836,2601.011776756817,0.4607618993282685,104.73989777426779,0.0,11.260540208785255,6.440210829945545,25.350099276075554,0,0,0,0,0,0,0,0.0
26.799999999999994,82.80000000000011,950.5084679803488,81.18613962678602,4.815936700846007,2909.8217856225906,17.738544553678413,140.59436391779107,0.0,6.890430574695366,10.494915320196512,18.989888377763407,0,0,0,0,0,0,0,0.0
26.799999999999994,83.00000000000011,824.5908613350066,69.16083104462429,4.9503890963508725,2274.3970658009366,28.533596708538578,142.85632744171394,0.0,0.5258817249454751,11.754091386649934,19.0350852217122,0,0,0,0,0,0,0,0.0
26.799999999999994,83.20000000000012,863.6998693402114,52.68665569295013,8.440656991591476,2369.676055322175,39.5097109131161,84.58231192691686,0.0,45.55726924903983,11.363001306597885,15.218175807972276,0,0,0,0,0,0,0,0.0
26.799999999999994,83.40000000000012,776.1910395903459,78.6374129286099,7.970966079266514,2133.6567263715724,11.223350489902147,115.66617744481732,0.0,18.487006931000415,12.23808960409654,15.404727471676905,0,0,0,0,0,0,0,0.0
26.799999999999994,83.60000000000012,837.1652654332829,35.73875429770166,3.9117053971003095,2590.354358287194,57.42196111747349,118.53185362859266,0.5,2.136471364228051,11.628347345667171,16.77113175135896,0,0,0,0,0,0,0,0.0
26.799999999999994,83.80000000000013,920.0160273408178,46.27358423838869,5.326912002776885,3195.0480706605836,53.41850609584114,134.7199451989393,0.0,31.96876048654734,10.799839726591822,23.148693313479054,0,0,0,0,0,0,0,0.0
26.799999999999994,84.00000000000013,713.0042432230952,41.48175022679169,3.147175725144134,2800.55853733551,55.08290803217794,116.2857325211567,0.0,9.69738744199932,12.869957567769047,15.190155831206003,0,0,0,0,0,0,0,0.0
26.799999999999994,84.20000000000013,997.2413138487442,87.13410850860404,0.0,2475.513551711728,16.01561020694928,131.59024979997778,0.5,3.58886515310426,10.027586861512559,18.31745963596378,0,1,0,0,0,0,0,0.14285714285714285
26.799999999999994,84.40000000000013,1174.573081816153,86.84601398621948,6.2909123509466,2772.6637235662615,9.012901837379404,128.14224236941075,0.0,4.006617223824395,8.25426918183847,19.028797622568902,0,0,0,0,0,0,0,0.0
26.799999999999994,84.60000000000014,812.5664110294395,72.21412933285666,14.462947516880337,2512.825162422201,24.557196021220623,129.16995174571602,0.0,19.388264543653587,11.874335889705605,17.798992882467882,0,0,0,0,0,0,0,0.0
26.799999999999994,84.80000000000014,1297.9744317871773,90.63874445952385,0.5827534637977466,2662.4441694806515,15.548443050428947,118.02505530245566,0.0,5.942327633508575,7.0202556821282265,23.206711756829762,0,0,0,0,0,0,0,0.0
26.999999999999993,75.0,1184.5113588819897,50.51954437078376,21.134851451986485,1116.645673079114,30.27422260873166,134.27912244807823,1.0,0.5636528458511513,8.154886411180103,21.905146397674375,0,0,0,0,0,0,0,0.0
26.999999999999993,75.2,1288.469058301282,76.09672175375438,20.56652092866112,688.6543286388037,18.520977624106298,125.45348233379792,0.0,20.35615697245733,7.115309416987179,22.17055782230142,0,0,0,0,0,0,0,0.0
26.999999999999993,75.4,950.7860304060433,62.288656321751574,28.305505294721307,1415.4229446222153,13.608523674092734,154.6601723408884,0.0,1.6573835462257207,10.492139695939567,13.916530081140166,1,0,0,0,0,0,0,0.14285714285714285
26.999999999999993,75.60000000000001,1253.2579865897937,85.75633447593302,26.535233140644642,1101.112892342736,0.7580592713265304,158.48087610123912,0.0,8.290238609958262,7.4674201341020625,18.26450101181273,0,0,0,0,0,0,0,0.0
26.999999999999993,75.80000000000001,863.9661610974081,61.04120191973665,22.967411528532274,1188.9437173058066,22.060812635597454,131.646464526905,0.0,11.57168985218437,11.36033838902592,19.073577954672498,1,0,0,0,0,0,0,0.14285714285714285
26.999999999999993,76.00000000000001,1260.4024413437724,61.18533637459126,18.506653052524314,1120.569742370693,1.888819783568998,177.47162544975265,0.0,1.5967669273792542,7.395975586562276,20.346762619031683,0,0,0,0,0,0,0,0.0
26.999999999999993,76.20000000000002,1116.720809135177,78.08572585909073,22.77963891938365,1476.7523107467905,12.182982854718915,140.7667945805708,0.0,1.4034468589007865,8.83279190864823,21.264427835449432,0,0,0,0,0,0,0,0.0
26.999999999999993,76.40000000000002,1193.0031851734275,85.72454154054326,13.617134056884616,1520.662252047389,2.010086815998818,177.662536005343,1.0,13.145353991774675,8.069968148265724,20.26895655021518,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,76.60000000000002,847.2340200515005,49.69407204969359,21.19997221013232,1427.0469178185492,28.586408031166314,134.2162800527797,1.0,7.095155572159251,11.527659799484995,14.417030122924732,1,0,0,0,0,0,0,0.14285714285714285
26.999999999999993,76.80000000000003,903.3389727211497,62.7878775957482,23.822626778036383,1536.7836705478048,16.20297910111119,106.52726799742305,0.0,11.494692610751077,10.966610272788502,16.04460549407445,1,0,0,0,0,0,0,0.14285714285714285
26.999999999999993,77.00000000000003,1201.7985848271476,47.129487879510364,12.150405237544243,1344.5363643299947,37.27027526337472,155.10278002765878,0.0,6.58070658389996,7.982014151728524,18.86684573341766,0,0,0,0,0,0,0,0.0
26.999999999999993,77.20000000000003,892.6833403316306,13.869590150151524,9.663672654097304,1611.6404939094493,78.73702579964062,152.0297256317915,0.0,23.16596851583011,11.073166596683695,16.829360613101727,0,0,0,0,0,0,0,0.0
26.999999999999993,77.40000000000003,1174.9941995962954,72.00436469237356,24.140038362410564,1388.432585725205,0.0,147.74669943556344,0.5,4.9037287947722765,8.250058004037045,19.73778957285239,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,77.60000000000004,808.9253798844215,74.58370910277243,12.114152176083152,1531.2817315466798,26.044861308488116,134.21417396053198,0.0,3.5784702696159063,11.910746201155785,17.90104876197394,0,0,0,0,0,0,0,0.0
26.999999999999993,77.80000000000004,1251.9877837098043,74.0482059091975,19.8112602221852,1489.0354466186823,5.00465273240679,146.3673790196954,0.0,3.078884489297637,7.480122162901957,17.358369168370928,0,0,0,0,0,0,0,0.0
26.999999999999993,78.00000000000004,835.8482782227688,23.8753650990115,12.361404868822616,1475.0793361634248,59.937391604941546,136.8336343720212,0.5,33.45275611600464,11.64151721777231,17.08760628032723,0,0,0,0,0,0,0,0.0
26.999999999999993,78.20000000000005,1192.8129287123754,61.1820428694725,11.373334741881246,1446.327685173259,18.19536423145352,141.01183220277676,0.5,5.192528190106909,8.071870712876246,19.617564341816124,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,78.40000000000005,1207.4791279056708,23.992850693509492,13.486916234338658,1834.184582178074,65.20799096363827,163.89146864471326,0.0,2.8233040117110044,7.925208720943292,19.42927003770522,0,0,0,0,0,0,0,0.0
26.999999999999993,78.60000000000005,942.9985774905557,92.05928592670159,6.052487783675756,2127.8756513950593,3.7592972908735725,150.74316812001365,1.0,21.152314410492018,10.570014225094441,19.090106234804132,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,78.80000000000005,1198.758254593416,46.54389053340225,10.382124528373204,2126.8407955825005,46.95823107499961,159.25785127605133,1.0,15.077191374367017,8.01241745406584,19.848466347718414,0,0,0,0,0,0,0,0.0
26.999999999999993,79.00000000000006,1134.441393843182,92.60629249625967,7.130483285772462,1439.3569298286143,0.0,142.42145339689597,0.0,0.3648155681625395,8.655586061568181,23.395641599547922,0,0,0,0,0,0,0,0.0
26.999999999999993,79.20000000000006,974.5845699379231,84.09272008755804,1.8246939608418176,2243.903772564919,0.0,140.21847661331626,0.0,55.76203993836844,10.254154300620769,21.939500055797172,0,0,0,0,0,0,0,0.0
26.999999999999993,79.40000000000006,880.642004361229,45.61621266892175,9.573008708487599,1802.5116331880909,51.06669164765625,123.98917291163889,1.0,15.592954166597721,11.19357995638771,20.21277576064761,0,0,0,0,0,0,0,0.0
26.999999999999993,79.60000000000007,689.827802841955,37.71882600130705,6.093715296813262,2118.9954147477592,71.03387732064476,139.65809127804783,0.0,3.004631171861214,13.101721971580451,15.29908610775762,0,0,0,0,0,0,0,0.0
26.999999999999993,79.80000000000007,1152.2829506364094,74.7297290245149,6.212048044782394,1707.7272371205306,8.79468670680375,80.63653241762898,0.0,2.025388672953247,8.477170493635906,18.976627032047208,0,0,0,0,0,0,0,0.0
26.999999999999993,80.00000000000007,769.3923869040598,44.84111633721722,0.5908952554070703,2063.0021374275075,70.4624012429927,135.25438420329908,0.0,17.443609421449107,12.306076130959402,17.79889420227612,0,0,0,0,0,0,0,0.0
26.999999999999993,80.20000000000007,1101.4217810647324,69.11193015092275,14.29574639114892,2155.341444664991,19.431434045292143,145.42133998559498,0.5,12.59883381437101,8.985782189352676,19.283946438959898,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,80.40000000000008,1029.6632979600208,56.37430891612571,10.466568013828976,1656.6593787506347,33.08849402453701,158.33229661481488,0.5,2.775837638272337,9.703367020399792,18.03232985337058,0,0,0,0,0,0,0,0.0
26.999999999999993,80.60000000000008,1218.18149626411,32.84983906164146,10.68990493722186,2325.3372927604,52.484769035678895,141.68526597891264,0.0,3.1625487814357762,7.818185037358901,18.76135557558499,0,0,0,0,0,0,0,0.0
26.999999999999993,80.80000000000008,1021.9438412784979,21.30456574023293,4.164708396209363,2587.45397173925,60.68554566930774,154.01229437431175,1.0,5.33541186018394,9.780561587215022,19.719931634627898,0,0,0,0,0,0,0,0.0
26.999999999999993,81.00000000000009,1016.4633839070525,70.36396580542332,0.0,2172.0954122138787,39.51331935382268,103.46305030160686,0.5,8.158745886708648,9.835366160929475,19.35649493856558,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,81.20000000000009,1228.7270820341298,57.349914274393804,15.192742885637193,2673.3565616973838,19.70127922559297,145.92208648527279,0.5,1.5546436553728633,7.712729179658702,22.14469060585362,0,0,0,0,0,0,0,0.0
26.999999999999993,81.40000000000009,1149.3645469932942,56.62444572272847,5.027294437205093,2249.2144009438694,30.550193082690438,113.4687676711437,0.0,0.9899741968302711,8.506354530067059,22.321128129255392,0,0,0,0,0,0,0,0.0
26.999999999999993,81.6000000000001,1145.5841326130264,81.55644094650175,1.5125930911731855,2601.8141348241893,26.850229061194607,122.89275321622512,0.0,7.990806502105149,8.544158673869736,23.506181627858382,0,0,0,0,0,0,0,0.0
26.999999999999993,81.8000000000001,1176.206459138176,91.4781766043657,7.280277144301933,1722.1841122554865,0.0,143.31551257213454,0.0,9.329376333418464,8.237935408618242,18.515445773191487,0,0,0,0,0,0,0,0.0
26.999999999999993,82.0000000000001,775.2385165350495,56.376909982426625,10.984535601434953,3154.2047623654676,17.40257630945675,172.58410328688285,0.0,9.108272461138347,12.247614834649506,17.456048220594266,0,0,0,0,0,0,0,0.0
26.999999999999993,82.2000000000001,1233.7106771738672,61.8189403469121,4.996858006629166,2918.0252286749283,33.00285921137792,154.48295879881294,0.0,3.5491190894935096,7.662893228261328,20.38248955860841,0,0,0,0,0,0,0,0.0
26.999999999999993,82.4000000000001,1204.8466999791913,78.33428571366765,11.476596648013873,2424.8164303565495,13.121961928366993,147.4234434721541,0.5,3.873498455434745,7.951533000208087,18.459978913368357,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,82.60000000000011,879.0163154611713,36.461856340998764,10.477021592835777,1959.3937001701202,57.908468545854696,146.6682157400697,0.0,7.088547820623127,11.209836845388287,16.88525652143072,0,0,0,0,0,0,0,0.0
26.999999999999993,82.80000000000011,1033.5368464416304,70.5521993202892,0.0,2678.2452451855243,26.429815745748268,132.7862456653224,0.5,28.27220436044672,9.664631535583696,22.47277842468554,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,83.00000000000011,1074.4914836509445,77.72546707924447,1.6642806171660909,2199.4753971023624,45.91394899000633,136.1791552619581,0.0,11.469318324794603,9.255085163490556,19.833850067651866,0,0,0,0,0,0,0,0.0
26.999999999999993,83.20000000000012,1055.4535842961243,80.01821234838353,9.811720250409854,2806.9254490223484,7.891141813548277,155.6063444388277,0.0,1.8238951355745388,9.445464157038757,22.704273137838484,0,0,0,0,0,0,0,0.0
26.999999999999993,83.40000000000012,1149.1249344901776,28.948215368150993,0.0,2837.755430034999,68.74392311082178,119.35161316052188,0.0,5.751317132980477,8.508750655098224,22.589006375942443,0,0,0,0,0,0,0,0.0
26.999999999999993,83.60000000000012,1368.6262975427076,54.430675294739274,4.2649955875495085,2472.681090115719,33.33446242957245,158.9199045350722,0.0,5.79726943433236,6.313737024572925,22.47158245871097,0,0,0,0,0,0,0,0.0
26.999999999999993,83.80000000000013,1298.7062867110365,51.640550265832715,0.0,3132.208474431252,49.598517899377995,139.2886821870347,0.0,7.728188936316628,7.012937132889635,25.30715972492318,0,0,0,0,0,0,0,0.0
26.999999999999993,84.00000000000013,819.9091024901895,64.59158965637106,2.6233017755939523,3078.407104719403,38.93472088850274,163.56996502680306,0.5,7.2897802120966535,11.800908975098105,18.82755439157107,0,1,0,0,0,0,0,0.14285714285714285
26.999999999999993,84.20000000000013,1206.7669392376804,77.96703997633793,3.510118088340195,3170.2980215947323,30.558622480656474,166.28069267405343,0.0,11.395801981762299,7.9323306076231965,19.851538806649373,0,0,0,0,0,0,0,0.0
26.999999999999993,84.40000000000013,1348.1396050835526,99.4782542738767,3.2116861744184138,2921.024658039444,0.0,113.59714327929697,0.0,7.0081392479725055,6.518603949164474,26.877832704554717,0,0,0,0,0,0,0,0.0
26.999999999999993,84.60000000000014,1159.7146453143112,57.91386181027941,2.240682452151955,2534.526453395276,37.38550235401163,135.4272082648674,0.0,6.181159827921853,8.402853546856889,21.892035854100868,0,0,0,0,0,0,0,0.0
26.999999999999993,84.80000000000014,1300.549026213664,59.268553475493896,0.0,3293.361681663341,45.198482632597546,129.9482697705993,0.0,14.509471035361976,6.994509737863359,23.043082646107624,0,0,0,0,0,0,0,0.0
27.199999999999992,75.0,1573.0423244342705,92.88702089044934,36.459556334093435,918.8885802592627,0.0,125.5101465808901,0.0,5.696718857237085,4.269576755657295,20.37340227112213,0,0,0,0,1,0,0,0.14285714285714285
27.199999999999992,75.2,1375.330144515514,75.6230905619895,34.25746980768658,623.8822835728115,0.0,141.11404035816474,0.0,8.944589076356406,6.246698554844861,22.686630999601956,0,0,0,0,0,0,0,0.0
27.199999999999992,75.4,1220.4499544224634,93.84957684563429,18.87221729982428,1487.2444628535222,0.0,210.58982278765976,0.0,18.0830971762429,7.7955004557753655,21.351828668964817,0,0,0,0,0,0,0,0.0
27.199999999999992,75.60000000000001,1379.6059301110683,75.48675627715065,32.203389626180275,1752.2712357425894,0.0,173.95490380660175,0.5,1.8330619950882534,6.203940698889316,21.834196699083137,0,1,0,0,0,0,0,0.14285714285714285
27.199999999999992,75.80000000000001,1199.5658019134958,45.13152658019493,21.762772538250292,1150.8908674286881,48.68475520473835,200.11046525446804,0.0,2.988487680790399,8.004341980865043,18.804318078258394,0,0,0,0,0,0,0,0.0
27.199999999999992,76.00000000000001,1175.3688439511086,41.33698521725465,23.74268572737769,1851.8179790340487,44.846610085161956,178.34667468271968,0.5,22.43761772637254,8.246311560488914,21.047621010593456,0,0,0,0,0,0,0,0.0
27.199999999999992,76.20000000000002,1100.305388151371,36.016793470834486,22.00138516169945,1272.2923777670783,28.532543496814345,146.92784266218345,0.0,17.17042310392959,8.996946118486289,20.62654255248537,0,0,0,0,0,0,0,0.0
27.199999999999992,76.40000000000002,1483.2709070605392,83.23544022731534,18.14150148729381,1171.5775144643803,0.0,154.1292819488721,1.0,12.88630772176855,5.167290929394608,21.68100244431377,0,1,0,0,0,0,0,0.14285714285714285
27.199999999999992,76.60000000000002,1006.9025021057173,89.45509028092094,25.402101093875586,1137.3930759892546,0.0,173.5334294871591,0.0,0.48696707444080456,9.930974978942826,14.694834632307632,0,0,0,0,0,0,0,0.0
27.199999999999992,76.80000000000003,1477.0617802297406,100.0,20.09443750048,1858.4716611733331,0.0,170.51482995181368,0.0,4.149964480273137,5.229382197702594,23.923920170927257,0,0,0,0,0,0,0,0.0
27.199999999999992,77.00000000000003,1270.561060042192,85.83649420223455,16.023643804616427,1174.1201008897908,0.0,150.21786556818628,0.0,0.9292308778535724,7.294389399578081,17.9565523207488,0,0,0,0,0,0,0,0.0
27.199999999999992,77.20000000000003,890.7270003337293,87.0547029928542,10.803316819243259,1669.560384829231,0.0,131.5648424707688,1.0,6.022255154672533,11.092729996662706,18.130969877088525,0,1,0,0,0,0,0,0.14285714285714285
27.199999999999992,77.40000000000003,1244.118093892402,57.132112287025976,11.774873835340664,1322.0467678495845,35.6400578418011,227.51992963012773,0.0,1.3778418984197516,7.5588190610759804,20.36920334581534,0,0,0,0,0,0,0,0.0
27.199999999999992,77.60000000000004,750.5829337637928,38.27730501106875,6.966049795595593,1392.5202161256502,54.09498584787131,158.94171243549684,0.0,2.206263936871435,12.494170662362071,19.246554779656208,0,0,0,0,0,0,0,0.0
27.199999999999992,77.80000000000004,1295.6898386603248,86.18391835061348,14.192638734541939,1880.5034796194416,2.2123180719716373,155.24992801870056,0.0,0.0707708483711704,7.043101613396752,20.751946731614638,0,0,0,0,0,0,0,0.0
27.199999999999992,78.00000000000004,1347.6345318919157,77.89465833409903,7.148065233389795,1498.2338440723775,4.299249319023588,164.031395160459,0.0,5.931794320204727,6.523654681080843,24.976084739587783,0,0,0,0,0,0,0,0.0
27.199999999999992,78.20000000000005,1052.1170441637069,68.51369476507507,10.855306263995178,1531.622610663708,26.579542704902195,156.9101340961324,0.0,3.913965414171709,9.478829558362932,18.4072209265115,0,0,0,0,0,0,0,0.0
27.199999999999992,78.40000000000005,1195.297774485234,75.9741528574063,18.145362004907284,2033.7189601728503,0.0,164.21928403646262,0.0,0.7866567304884132,8.04702225514766,22.138423554480834,0,0,0,0,0,0,0,0.0
